"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
人口数:内蒙古:巴彦淖尔市:户籍,千人,1801.4,2302.932308,47.98887692,0.230483796,-1.630113749,0.026639767,1740,1868,1790.05,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.30,1779.10,1758.70,1794.10,1823.00,1850.00,,1863.40,1868.00,1867.00,1832.00,1786.00,1747.00,1750.00,1740.00,
人口数:内蒙古:巴彦淖尔市:常住,千人,1698.987667,939.8689245,30.65728175,0.351758127,-1.883812772,0.01804444,1663.3,1741.9,1684.8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.80,1732.00,1736.10,1741.90,1738.00,1733.00,1669.92,1663.30,1669.20,1670.60,1672.00,1677.00,1683.20,1684.80,1690.00
人口数:内蒙古:乌兰察布市:户籍,千人,2792.2625,5246.5865,72.43332451,0.203401587,-1.818857644,0.025940729,2706,2897.2,2775.8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706.00,2716.20,2725.20,2781.60,2842.60,2871.10,2897.20,2870.20,2887.70,2869.70,2832.70,2770.00,2738.70,2735.10,2721.20,2711.00
人口数:内蒙古:乌兰察布市:常住,千人,2117.966667,231.595,15.21824563,0.116798426,-1.177113307,0.007185309,2096.1,2141,2117.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.00,2134.60,2129.40,2123.00,2117.10,2111.30,2106.70,2102.50,2096.10
人口数:辽宁:沈阳市:户籍,千人,7050.390909,47180.63325,217.2110339,-0.117379878,-1.436499259,0.030808367,6710.4,7365,7066.65,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6710.40,6738.00,6748.60,6770.80,6851.00,6893.40,6889.20,6891.00,6938.70,6985.70,7035.60,7097.70,7135.10,7165.50,7196.00,7226.90,7248.00,7271.00,7308.00,7304.00,7339.00,7365.00,
人口数:辽宁:沈阳市:常住,千人,8155.5171,37311.06637,193.1607268,-1.472353388,0.92669353,0.023684669,7760,8294,8242.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7760.00,7860.00,8106.17,8180.00,8228.00,8257.00,8287.00,8291.00,8292.00,8294.00,
人口数:辽宁:大连市:户籍,千人,5724.404348,41164.58498,202.8905739,-0.381884397,-1.402501944,0.035443089,5374,5956,5781.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5374.00,5403.60,5432.40,5453.10,5514.70,5546.10,5579.30,5601.60,5616.00,5653.30,5720.80,5781.90,5833.70,5848.00,5864.40,5885.40,5903.00,5914.00,5943.00,5936.00,5956.00,5949.00,5952.00
人口数:辽宁:大连市:常住,千人,6373.054,169428.5788,411.6170292,0.724679698,-1.683725985,0.064587093,6015,6987,6150,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6015.00,6020.00,,6080.00,6130.00,6170.00,6690.43,,6892.00,,,6987.00,,,
人口数:辽宁:鞍山市:户籍,千人,3463.715955,1863.00948,43.16259353,-0.476628119,-0.745977945,0.012461355,3380.2,3520.3,3464.95,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380.20,3392.10,3396.20,3402.60,3442.40,3442.30,3446.90,3452.80,3469.40,3476.40,3489.50,3502.50,3514.20,3520.30,3517.90,3515.50,3503.58,3497.47,3482.00,3460.50,3457.00,3440.00,
人口数:辽宁:鞍山市:常住,千人,3631.942,388.758728,19.71696549,,,0.005428767,3618,3645.884,3631.942,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3645.88,,3618.00,,,,,,
人口数:辽宁:抚顺市:户籍,千人,2217.982609,2874.957866,53.61863357,-1.049376007,0.298741416,0.024174506,2089,2271.6,2237.2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268.10,2271.60,2271.30,2269.10,2270.10,2261.90,2261.10,2254.70,2248.80,2243.90,2239.00,2237.20,2231.90,2226.10,2209.10,2201.10,2193.00,2180.00,2174.00,2157.60,2148.00,2107.00,2089.00
人口数:辽宁:抚顺市:常住,千人,2120.045,651.24405,25.51948373,,,0.012037237,2102,2138.09,2120.045,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.09,,2102.00,,,,,,
人口数:辽宁:本溪市:户籍,千人,1543.150609,938.2431167,30.63075443,-1.479856788,1.422533937,0.019849491,1461.496,1571,1556.676,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.20,1562.60,1563.00,1566.90,1571.00,1564.60,1565.70,1565.80,1565.64,1563.61,1561.76,1559.75,1556.68,1554.59,1546.00,1543.40,1531.93,1523.07,1520.34,1512.10,1499.98,1476.33,1461.50
人口数:辽宁:本溪市:常住,千人,1720.213667,85.67854633,9.256270649,-1.713769777,,0.005380884,1709.538,1726,1725.103,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.54,1725.10,1726.00,,,,,,
人口数:辽宁:丹东市:户籍,千人,2402.43187,500.3471292,22.36844047,-1.378452602,2.01916003,0.009310749,2341,2428.963,2409.7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392.20,2394.90,2403.50,2405.30,2409.70,2410.10,2413.00,2412.20,2409.70,2423.91,2425.21,2428.96,2427.05,2426.40,2413.60,2410.70,2405.00,2396.00,2395.00,2381.50,2379.00,2352.00,2341.00
人口数:辽宁:丹东市:常住,千人,2413.17425,871.1927856,29.51597509,0.017855326,-4.092868609,0.012231183,2382,2444.697,2413,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444.70,,2431.00,,,,,2395.00,2382.00
人口数:辽宁:锦州市:户籍,千人,3056.843478,1582.528933,39.78101221,-1.43349262,1.967366856,0.013013755,2949.6,3101.9,3071.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3025.00,3034.50,3041.70,3054.40,3064.40,3072.00,3071.50,3074.70,3078.40,3083.20,3092.00,3094.10,3101.90,3101.90,3083.50,3083.00,3079.00,3059.00,3053.00,3025.60,3022.00,2963.00,2949.60
人口数:辽宁:锦州市:常住,千人,3111.7315,434.0341845,20.83348709,,,0.006695143,3097,3126.463,3111.7315,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3126.46,,3097.00,,,,,,
人口数:辽宁:营口市:户籍,千人,2301.86087,1962.816126,44.30368073,-0.835373562,-0.265703012,0.019246898,2207.1,2355.3,2314,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.10,2217.70,2229.10,2242.50,2262.20,2273.70,2284.50,2292.00,2299.30,2305.30,2310.80,2324.90,2338.00,2350.40,2355.30,2354.50,2351.00,2325.00,2333.00,2326.20,2328.30,2318.00,2314.00
人口数:辽宁:营口市:常住,千人,2438.647714,36.7780699,6.064492551,-0.72696327,-0.262572346,0.002486826,2428.534,2446,2440,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.53,,2442.00,,2446.00,2443.00,2440.00,2438.00,2433.00
人口数:辽宁:阜新市:户籍,千人,1915.131818,275.6413203,16.60244923,-1.818758753,3.96399921,0.00866909,1862,1930.7,1920.65,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.70,1909.70,1912.70,1913.70,1920.80,1925.70,1929.60,1930.20,1928.00,1926.80,1929.70,1930.70,1924.60,1922.70,1923.80,1920.50,1916.00,1911.00,1910.00,1895.00,1889.00,1862.00,
人口数:辽宁:阜新市:常住,千人,1791.4678,329.0011842,18.13838979,1.047723597,0.245189274,0.010124876,1775,1819.339,1786,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.34,,1799.00,,1786.00,1778.00,1775.00,,
人口数:辽宁:辽阳市:户籍,千人,1805.459217,595.5696054,24.40429481,-0.590094184,-0.747728022,0.013516946,1754,1834.8,1813,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.10,1777.80,1786.40,1792.00,1813.00,1818.50,1820.60,1823.50,1824.10,1820.07,1825.50,1833.80,1833.90,1834.80,1833.20,1824.30,1803.00,1800.00,1799.00,1790.00,1786.00,1765.00,1754.00
人口数:辽宁:辽阳市:常住,千人,1845.692,189.547456,13.76762347,-0.126964925,-4.887821559,0.007459329,1831,1858.768,1846.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.77,,1856.00,,,,,1837.00,1831.00
人口数:辽宁:盘锦市:户籍,千人,1260.326087,2224.251107,47.16196674,-1.026348729,0.254526761,0.037420448,1144.3,1312.5,1282.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.30,1169.50,1195.20,1207.70,1220.70,1229.50,1239.20,1243.90,1248.00,1259.40,1270.80,1282.40,1292.00,1300.10,1312.50,1312.30,1288.00,1289.00,1292.00,1295.00,1301.00,1296.00,1299.00
人口数:辽宁:盘锦市:常住,千人,1422.164333,664.2910163,25.77384365,-1.68523611,,0.018122971,1392.493,1439,1435,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.49,,1435.00,,,,,,1439.00
人口数:辽宁:铁岭市:户籍,千人,3004.413636,1725.120281,41.53456731,-0.461490343,-0.543054452,0.013824517,2917.5,3060.6,3004.15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2917.50,2941.30,2956.20,2969.90,2985.00,2988.60,2993.30,2994.40,3004.30,3025.50,3045.40,3054.00,3059.30,3060.60,3051.50,3049.30,3022.00,3019.00,3020.00,3004.00,2999.00,2937.00,
人口数:辽宁:铁岭市:常住,千人,2698.366,750.083912,27.38765985,,,0.01014972,2679,2717.732,2698.366,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2717.73,,2679.00,,,,,,
人口数:辽宁:朝阳市:户籍,千人,3373.652174,1425.159881,37.7512898,-0.618875963,-0.789496974,0.011190036,3297.6,3426,3387.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3297.60,3308.40,3314.40,3322.20,3342.60,3346.10,3351.60,3365.00,3368.00,3387.40,3400.80,3401.60,3409.20,3426.00,3392.40,3409.60,3405.80,3395.30,3406.00,3409.00,3411.00,3365.00,3359.00
人口数:辽宁:朝阳市:常住,千人,3017.8205,1438.678441,37.92991485,,,0.012568645,2991,3044.641,3017.8205,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044.64,,2991.00,,,,,,
人口数:辽宁:葫芦岛市:户籍,千人,2748.178261,3909.243597,62.52394419,-0.561124468,-1.051842062,0.022751051,2627.4,2822.7,2764,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.40,2645.30,2652.90,2662.30,2685.80,2697.70,2708.60,2714.30,2729.50,2737.20,2756.70,2787.00,2804.00,2822.70,2817.50,2813.20,2800.00,2799.00,2807.00,2801.00,2805.00,2770.00,2764.00
人口数:辽宁:葫芦岛市:常住,千人,2609.7705,379.2533405,19.47442786,,,0.007462123,2596,2623.541,2609.7705,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2623.54,,2596.00,,,,,,
人口数:吉林:长春市:户籍,千人,7311.652174,79353.03897,281.6967145,-0.709551197,-1.028054889,0.038527095,6767.8,7617.7,7459.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6767.80,6837.90,6868.70,6912.30,6996.40,7057.30,7125.00,7182.30,7240.00,7315.00,7392.60,7459.50,7525.30,7565.00,7588.90,7617.70,7569.00,7527.00,7545.50,7538.30,7534.30,7489.20,7513.00
人口数:吉林:吉林市:户籍,千人,4296.913636,2314.323139,48.10741251,-1.021213008,3.04227412,0.011195806,4153.5,4382.9,4302.25,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4259.70,4276.30,4275.90,4300.10,4316.70,4313.80,4310.80,4316.00,4290.70,4294.50,4304.40,4326.70,4382.90,4374.20,4340.30,4333.10,4307.90,4291.10,4276.50,4262.40,4224.60,4153.50,
人口数:吉林:四平市:户籍,千人,3283.122727,5655.236126,75.20130401,0.166952422,-0.678950414,0.02290542,3136.7,3411.4,3271.7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3136.70,3186.90,3208.00,3222.90,3228.80,3235.10,3260.80,3266.70,3276.70,3318.90,3312.90,3349.50,3375.60,3391.20,3405.50,3411.40,3363.10,3284.00,3281.10,3264.00,3244.90,3204.00,
人口数:吉林:辽源市:户籍,千人,1229.935,290.9875951,17.05835851,-1.611771775,2.607725845,0.013869317,1179.477,1248.7,1234.7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.40,1248.70,1246.40,1242.10,1242.80,1242.51,1242.30,1242.00,1239.80,1233.70,1232.20,1234.00,1233.30,1237.80,1237.50,1225.40,1220.00,1219.20,1217.95,1208.04,1198.00,1179.48,
人口数:吉林:通化市:户籍,千人,2252.077273,962.1599351,31.01870299,-0.870317735,1.259301175,0.013773374,2171.5,2305.6,2259.8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305.60,2300.60,2258.80,2259.60,2245.20,2252.50,2258.10,2262.20,2263.90,2263.10,2268.80,2269.10,2277.00,2268.10,2261.20,2260.00,2246.00,2223.00,2221.90,2211.00,2198.50,2171.50,
人口数:吉林:白山市:户籍,千人,1286.757522,1691.626872,41.12939182,-1.423165423,1.463030329,0.031963592,1181,1329.7,1299.2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.60,1316.80,1316.70,1323.40,1313.10,1327.36,1329.70,1329.20,1306.60,1303.00,1299.77,1299.20,1296.89,1297.20,1287.00,1285.10,1278.70,1271.30,1262.60,1254.00,1216.00,1195.20,1181.00
人口数:吉林:松原市:户籍,千人,2787.077273,5862.785649,76.56882949,-0.207535536,0.087367322,0.027472805,2618.7,2921.4,2782.9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618.70,2660.10,2688.70,2720.30,2735.30,2756.70,2777.20,2794.30,2807.80,2774.60,2782.10,2813.00,2850.90,2883.30,2900.50,2921.40,2897.90,2829.60,2784.50,2781.00,2783.70,2754.10,
人口数:吉林:白城市:户籍,千人,1996.581818,953.7596537,30.88299943,-1.31715652,2.055975564,0.015467936,1909.5,2031.7,1998.95,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.40,1990.50,1984.70,1994.70,1991.80,1997.70,2002.20,2008.20,2016.00,2016.00,2024.00,2029.30,2029.00,2031.70,2026.40,2025.40,2000.20,1991.00,1977.50,1967.00,1934.60,1909.50,
人口数:黑龙江:哈尔滨市:户籍,千人,9624.355261,77257.95405,277.9531508,-0.483058473,-0.979249187,0.028880184,9083.3,9952,9621,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9083.30,9149.10,9218.30,9270.90,9346.40,9411.00,9482.70,9543.10,9702.30,9748.40,9804.00,9873.20,9898.60,9916.00,9920.20,9932.70,9935.12,9952.00,9872.86,9614.00,9621.00,9550.00,9515.00
人口数:黑龙江:哈尔滨市:常住,千人,10487.64275,264741.0888,514.5299688,-1.561162845,2.930326204,0.049060593,9743.6,10929,10638.9855,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9743.60,,,,,10635.97,10642.00,,,,,,10929.00,
人口数:黑龙江:齐齐哈尔市:户籍,千人,5551.804,12444.21893,111.5536594,-0.59696553,-0.003236219,0.020093227,5297,5715.6,5569.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5469.10,5510.00,5502.40,5537.30,5596.20,5600.50,5610.60,5410.80,5519.80,5569.90,5659.00,5678.00,5692.00,5715.60,5681.10,5673.50,5590.60,5570.00,5532.35,5493.90,5444.85,5337.00,5297.00
人口数:黑龙江:齐齐哈尔市:常住,千人,5368.5015,4.4910045,2.119199023,,,0.000394747,5367.003,5370,5368.5015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5367.00,5370.00,,,,,,,
人口数:黑龙江:鸡西市:户籍,千人,1890.623261,4276.922018,65.39818054,-1.192936472,0.835505328,0.034590805,1727,1964,1908.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.70,1926.60,1934.20,1948.80,1959.80,1964.00,1960.30,1945.10,1941.60,1913.80,1908.40,1911.00,1908.40,1907.10,1892.00,1888.60,1859.21,1866.00,1835.73,1812.00,1807.00,1750.00,1727.00
人口数:黑龙江:鹤岗市:户籍,千人,1088.860636,674.3294145,25.96785348,-1.884884594,3.61963213,0.023848647,1009,1112.6,1094.1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.30,1109.00,1108.60,1106.80,1111.50,1112.60,1108.90,1105.80,1098.20,1098.80,1093.10,1093.30,1094.10,1094.10,1091.00,1088.20,1085.04,1078.00,1070.14,1056.10,1036.35,1009.00,
人口数:黑龙江:双鸭山市:户籍,千人,1492.989864,516.969464,22.73696251,-1.870802571,3.666314942,0.015229147,1423,1515.8,1501.75,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.90,1487.80,1473.00,1483.00,1505.10,1501.30,1509.30,1508.40,1512.10,1502.20,1499.50,1504.40,1504.60,1508.10,1515.80,1512.40,1504.04,1498.00,1489.88,1474.30,1445.65,1423.00,
人口数:黑龙江:双鸭山市:常住,千人,1488.442,499.871892,22.35781501,-1.731699984,,0.015020951,1462.626,1501.5,1501.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.20,1501.50,,1462.63,,,,,,,,
人口数:黑龙江:大庆市:户籍,千人,2659.728348,19482.89943,139.5811572,-0.497421006,-1.308448484,0.052479479,2422.1,2826,2728,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.10,2436.30,2450.90,2457.50,2505.80,2520.90,2546.20,2579.00,2622.20,2643.80,2693.00,2733.60,2772.30,2801.70,2798.00,2815.51,2817.14,2826.00,2760.00,2754.80,2758.00,2731.00,2728.00
人口数:黑龙江:伊春市:户籍,千人,1267.105826,2986.485676,54.64874817,-0.98211486,0.116592856,0.043128796,1140.938,1324.998,1276.309,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.20,1321.50,1316.76,1313.34,1325.00,1321.80,1318.80,1303.54,1295.73,1287.91,1277.44,1275.98,1276.31,1273.08,1269.51,1262.62,1241.20,1232.05,1219.75,1211.90,1175.81,1159.29,1140.94
人口数:黑龙江:佳木斯市:户籍,千人,2428.319,4244.760963,65.15183008,0.137521936,-1.313544664,0.026830013,2333,2537.8,2420.584,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.00,2348.80,2365.00,2378.50,2393.40,2406.77,2436.20,2447.30,2473.10,2450.30,2481.90,2505.30,2516.40,2522.60,2537.80,2505.10,2481.00,2420.58,2413.66,2375.50,2374.72,2345.42,2333.00
人口数:黑龙江:七台河市:户籍,千人,869.7796,1812.253343,42.57056897,-0.200613897,-0.711370852,0.048944088,786,928.6,870.35,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.60,834.10,834.30,849.00,863.20,866.30,863.40,874.40,881.50,884.30,890.70,,,927.70,928.60,926.60,923.65,919.60,882.25,831.10,801.30,786.00,
人口数:黑龙江:七台河市:常住,千人,905.9236667,171.3211803,13.08897171,1.176588294,,0.014448206,895.1,920.471,902.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.10,902.20,,920.47,,,,,,,,
人口数:黑龙江:牡丹江市:户籍,千人,2659.991304,2573.105375,50.7257861,-1.353183019,1.491222874,0.019069907,2525,2712.2,2672.1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626.20,2646.00,2656.30,2675.50,2692.80,2712.20,2710.00,2700.20,2703.50,2663.00,2681.70,2698.30,2699.00,2705.70,2702.30,2672.10,2664.00,2651.00,2635.00,2620.00,2592.00,2548.00,2525.00
人口数:黑龙江:黑河市:户籍,千人,1701.205957,2273.169795,47.67777045,-1.060241779,-0.074915119,0.028025866,1593,1746,1728.233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.10,1655.90,1670.40,1683.60,1714.40,1728.90,1737.90,1735.50,1740.70,1746.00,1734.90,1739.70,1739.00,1742.10,1742.10,1730.70,1728.23,1715.00,1697.10,1679.00,1628.38,1605.13,1593.00
人口数:黑龙江:绥化市:户籍,千人,5607.3565,26664.82538,163.2936783,-0.09627184,-0.763418058,0.02912133,5275.562,5862.1,5570,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5436.30,5478.40,5505.60,5555.00,5578.00,5617.80,5689.00,5759.00,5772.00,5801.50,5862.10,5818.70,5770.28,5562.00,5531.97,5485.00,5434.21,5275.56,
人口数:黑龙江:绥化市:常住,千人,5419.5765,4.0527045,2.013133006,,,0.000371456,5418.153,5421,5419.5765,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5418.15,5421.00,,,,,,,
人口数:上海:户籍,千人,13812.175,241388.4409,491.3129765,0.051990578,-1.408778342,0.035571007,13075,14551.3,13749.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13075.00,13110.00,13216.30,13271.40,13347.00,13418.00,13523.90,13602.60,13681.00,13788.60,13710.40,13793.90,14123.20,14193.60,14269.30,14251.40,14386.90,14429.70,14500.00,14551.30,
人口数:上海:常住,千人,16876.8441,22006996.82,4691.161565,0.492062141,-1.327950757,0.277964383,11040,24256.8,15270,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040.00,11370.00,11520.00,11680.00,11860.00,12010.00,12170.00,12330.00,12490.00,12650.00,12880.00,13110.00,13340.00,13500.00,13650.00,13810.00,13980.00,14140.00,14510.00,14890.00,15270.00,15670.00,16086.00,16683.30,17129.70,17658.40,18349.80,18902.60,19641.10,20635.80,21406.50,22102.80,23026.61,23474.60,23804.30,24151.50,24256.80,24152.70,24197.00,24183.30,24237.80
人口数:江苏:南京市:户籍,千人,6047.53913,266933.1134,516.655701,-0.102748431,-1.149840241,0.085432387,5254.3,6969.4,6171.7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254.30,5298.20,5323.10,5374.40,5448.90,5530.40,5632.80,5722.30,5836.00,5958.00,6072.30,6171.70,6244.60,6297.70,6324.20,6363.60,6384.80,6430.90,6487.20,6534.00,6627.90,6806.70,6969.40
人口数:江苏:南京市:常住,千人,7742.157459,410343.2894,640.5804316,-0.90240644,-0.467571789,0.082739267,6430,8436.2,8058.55,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6430.00,6681.80,6898.00,7190.60,7413.00,7588.90,7713.10,8008.00,8109.10,8161.02,8187.80,8216.10,8235.90,8270.00,8335.00,8436.20
人口数:江苏:无锡市:户籍,千人,4583.082609,43393.3915,208.3108051,0.208335763,-1.081530556,0.045452117,4308.2,4972.1,4617.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4308.20,4322.90,4322.10,4334.00,4346.10,4359.00,4385.80,4425.40,4471.90,4528.40,4578.00,4617.40,4642.00,4656.50,4665.60,4679.60,4700.70,4722.30,4771.40,4809.00,4862.00,4930.50,4972.10
人口数:江苏:无锡市:常住,千人,6296.941869,93126.13324,305.1657472,-1.241749707,0.605542464,0.048462532,5595,6574.5,6448.843085,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5595.00,5841.70,5992.10,6107.30,6195.70,6376.00,6432.20,6465.49,6484.10,6500.10,6511.00,6529.00,6553.00,6574.50
人口数:江苏:徐州市:户籍,千人,9495.373913,364115.252,603.4196318,0.236941763,-1.223969884,0.063548801,8594.3,10447.7,9409.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8594.30,8671.60,8757.80,8775.30,8964.50,9018.60,9044.40,9086.60,9168.50,9253.10,9347.30,9409.50,9468.60,9576.10,9728.90,9766.60,9905.30,10068.50,10235.20,10287.00,10424.00,10394.20,10447.70
人口数:江苏:徐州市:常住,千人,8668.33894,5754.456127,75.85813158,0.085687149,-0.965174447,0.008751173,8564.106223,8802,8681.9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8720.70,8711.20,8692.10,8681.90,8582.00,8572.60,8564.11,8591.00,8628.30,8669.00,8710.00,8763.50,8802.00
人口数:江苏:常州市:户籍,千人,3561.191304,18568.40083,136.2659195,0.280358782,-1.025219224,0.038264139,3375.4,3822,3573.8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3375.40,3392.30,3407.50,3397.10,3414.80,3415.20,3432.40,3462.20,3489.70,3516.30,3546.70,3573.80,3587.40,3598.20,3608.00,3629.00,3648.00,3659.00,3686.00,3709.00,3749.00,3788.40,3822.00
