指标名称（亿元）,频率,1993,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
消费品零售:安徽:滁州,年,,51.49 ,55.96 ,57.44 ,61.32 ,65.90 ,69.19 ,73.69 ,78.36 ,86.60 ,94.53 ,107.48 ,126.24 ,154.39 ,183.62 ,214.80 ,254.47 ,296.81 ,338.48 ,406.40 ,457.00 ,515.15 ,574.39 ,639.10 
消费品零售:安徽:阜阳,年,,96.15 ,135.64 ,132.03 ,139.20 ,102.30 ,106.35 ,111.09 ,116.69 ,130.79 ,146.08 ,163.64 ,192.74 ,237.62 ,282.16 ,326.70 ,385.38 ,446.04 ,508.02 ,598.41 ,674.71 ,759.38 ,852.02 ,962.20 
消费品零售:安徽:宿州,年,,,,49.27 ,51.22 ,53.44 ,56.51 ,62.62 ,68.01 ,75.20 ,85.39 ,97.00 ,114.81 ,141.35 ,167.65 ,193.99 ,229.23 ,266.04 ,303.67 ,344.24 ,424.50 ,476.92 ,533.68 ,554.34 
消费品零售:安徽:巢湖,年,,,,,59.44 ,63.37 ,67.83 ,72.55 ,76.59 ,85.38 ,90.62 ,103.72 ,121.97 ,151.18 ,179.69 ,206.79 ,,,,,,,,
消费品零售:安徽:六安,年,,,,,68.73 ,73.49 ,77.87 ,83.33 ,89.09 ,99.69 ,119.45 ,136.44 ,160.97 ,198.17 ,235.55 ,279.94 ,331.34 ,382.66 ,434.23 ,507.49 ,484.70 ,541.46 ,604.81 ,668.50 
消费品零售:安徽:亳州,年,,,,,,77.68 ,70.16 ,74.47 ,80.16 ,88.70 ,99.73 ,113.06 ,131.24 ,160.60 ,190.82 ,222.76 ,262.59 ,303.69 ,345.09 ,388.41 ,436.38 ,492.14 ,550.70 ,590.00 
消费品零售:安徽:池州,年,,,,,,20.38 ,21.77 ,23.38 ,24.84 ,27.83 ,39.72 ,45.54 ,53.64 ,66.50 ,79.18 ,91.18 ,107.10 ,124.29 ,142.48 ,176.37 ,197.98 ,222.07 ,248.72 ,255.50 
消费品零售:安徽:宣城,年,,,,,,56.04 ,58.91 ,62.40 ,66.23 ,72.33 ,85.89 ,97.60 ,114.40 ,140.74 ,167.13 ,194.70 ,228.91 ,265.84 ,303.57 ,375.39 ,422.50 ,475.84 ,531.51 ,521.20 
消费品零售:福建:莆田,年,,46.45 ,49.80 ,55.81 ,61.99 ,68.50 ,75.39 ,82.76 ,87.19 ,107.78 ,128.17 ,145.88 ,172.86 ,206.14 ,246.13 ,290.37 ,338.02 ,394.79 ,444.13 ,498.03 ,558.85 ,623.13 ,695.41 ,763.42 
消费品零售:福建:三明,年,,56.75 ,67.09 ,75.81 ,83.87 ,91.84 ,99.88 ,109.24 ,107.05 ,89.63 ,110.08 ,125.99 ,149.28 ,182.92 ,206.65 ,245.58 ,291.51 ,341.48 ,385.53 ,404.85 ,444.47 ,480.63 ,533.43 ,588.50 
消费品零售:福建:泉州,年,,215.03 ,250.24 ,286.55 ,316.08 ,322.24 ,351.56 ,387.07 ,433.90 ,498.56 ,562.40 ,645.98 ,754.05 ,903.54 ,"1,055.20 ","1,234.43 ","1,424.76 ","1,706.64 ","1,945.57 ","2,189.43 ","2,459.59 ","2,724.65 ","3,033.95 ","3,407.89 "
消费品零售:福建:漳州,年,,86.42 ,102.27 ,120.23 ,134.52 ,149.63 ,163.19 ,177.85 ,179.88 ,199.36 ,229.94 ,258.35 ,302.28 ,363.78 ,400.21 ,472.63 ,563.51 ,661.08 ,746.36 ,692.20 ,776.99 ,875.59 ,982.43 ,"1,111.60 "
消费品零售:福建:南平,年,,48.01 ,55.14 ,59.50 ,63.92 ,69.36 ,74.47 ,82.88 ,84.71 ,95.72 ,133.70 ,150.91 ,174.40 ,208.88 ,225.22 ,262.04 ,296.96 ,357.30 ,412.68 ,452.00 ,503.85 ,556.68 ,615.26 ,675.09 
消费品零售:福建:龙岩,年,,36.68 ,40.21 ,44.34 ,48.47 ,53.24 ,58.27 ,64.47 ,67.47 ,97.41 ,128.65 ,145.90 ,167.72 ,208.36 ,261.97 ,312.17 ,374.33 ,432.28 ,480.77 ,559.99 ,639.58 ,729.00 ,813.19 ,907.42 
消费品零售:福建:宁德,年,,,,,,71.80 ,77.00 ,83.70 ,86.32 ,97.71 ,123.82 ,139.82 ,162.64 ,198.56 ,202.03 ,234.64 ,275.28 ,322.42 ,372.07 ,415.02 ,465.45 ,512.35 ,565.09 ,611.11 
消费品零售:江西:景德镇,年,,19.26 ,21.51 ,23.56 ,25.56 ,28.09 ,30.97 ,34.03 ,38.07 ,44.08 ,58.30 ,68.05 ,80.03 ,99.28 ,118.54 ,141.65 ,166.65 ,188.81 ,214.44 ,239.88 ,269.61 ,300.61 ,335.93 ,340.66 
消费品零售:江西:萍乡,年,,24.29 ,26.75 ,29.02 ,31.65 ,34.80 ,38.32 ,41.85 ,46.99 ,54.60 ,66.11 ,76.76 ,90.15 ,111.92 ,133.64 ,159.06 ,184.67 ,210.82 ,239.02 ,266.55 ,303.06 ,338.08 ,379.15 ,384.83 
消费品零售:江西:九江,年,,52.99 ,57.14 ,54.91 ,58.96 ,63.18 ,68.14 ,75.64 ,85.62 ,97.30 ,121.25 ,139.56 ,163.79 ,201.94 ,240.51 ,286.89 ,332.35 ,384.66 ,438.02 ,512.22 ,581.45 ,656.78 ,739.21 ,752.10 
消费品零售:江西:新余,年,,18.33 ,20.57 ,22.23 ,24.01 ,26.04 ,28.41 ,31.39 ,34.47 ,39.46 ,46.53 ,54.05 ,63.73 ,79.29 ,94.83 ,112.74 ,133.85 ,154.79 ,171.77 ,191.11 ,213.75 ,239.95 ,269.58 ,274.36 
消费品零售:江西:鹰潭,年,,13.51 ,15.22 ,16.16 ,17.73 ,19.11 ,20.58 ,22.43 ,24.86 ,28.59 ,36.41 ,42.18 ,49.50 ,61.27 ,72.67 ,86.64 ,104.10 ,118.66 ,134.51 ,150.65 ,172.57 ,194.66 ,217.73 ,220.79 
消费品零售:江西:吉安,年,,,,,,59.19 ,63.48 ,68.46 ,73.13 ,81.26 ,86.12 ,99.28 ,116.25 ,143.70 ,171.00 ,202.83 ,230.28 ,264.46 ,301.93 ,340.78 ,398.47 ,448.66 ,504.97 ,514.19 
消费品零售:江西:赣州,年,,,,,83.01 ,90.08 ,99.42 ,109.51 ,120.14 ,134.91 ,160.69 ,184.60 ,216.24 ,266.95 ,317.14 ,375.35 ,435.74 ,495.00 ,563.06 ,629.59 ,708.74 ,790.24 ,887.05 ,901.71 
消费品零售:江西:吉安,年,,,,,,59.19 ,63.48 ,68.46 ,73.13 ,81.26 ,86.12 ,99.28 ,116.25 ,143.70 ,171.00 ,202.83 ,230.28 ,264.46 ,301.93 ,340.78 ,398.47 ,448.66 ,504.97 ,514.19 
消费品零售:江西:抚州,年,,,,,,63.60 ,68.60 ,75.49 ,82.23 ,92.88 ,102.72 ,115.64 ,135.46 ,167.61 ,199.21 ,236.68 ,268.28 ,302.25 ,341.46 ,379.50 ,430.35 ,480.27 ,537.66 ,544.14 
消费品零售:江西:宜春,年,,,,,,90.22 ,97.59 ,105.69 ,114.35 ,128.16 ,114.96 ,131.48 ,154.33 ,190.42 ,226.10 ,267.86 ,312.21 ,356.21 ,407.05 ,457.33 ,530.66 ,596.25 ,667.50 ,676.03 
消费品零售:山东:淄博,年,,120.45 ,135.39 ,153.10 ,167.62 ,184.94 ,205.60 ,230.78 ,254.86 ,299.82 ,430.94 ,499.81 ,593.08 ,729.62 ,860.57 ,"1,005.68 ","1,186.70 ","1,363.64 ","1,568.17 ","1,763.18 ","1,949.72 ","2,155.03 ","2,373.98 ",
消费品零售:山东:枣庄,年,,60.09 ,67.57 ,73.28 ,78.50 ,85.42 ,94.57 ,105.28 ,121.12 ,146.18 ,176.30 ,204.42 ,242.07 ,297.60 ,358.97 ,422.85 ,496.00 ,568.24 ,645.08 ,726.68 ,805.38 ,892.28 ,982.14 ,950.30 
消费品零售:山东:东营,年,,44.09 ,52.04 ,59.20 ,63.83 ,68.11 ,75.63 ,84.35 ,91.09 ,117.10 ,149.01 ,173.53 ,206.54 ,254.61 ,323.71 ,388.74 ,456.38 ,522.99 ,593.72 ,668.24 ,728.05 ,789.72 ,862.29 ,867.01 
消费品零售:山东:烟台,年,,170.82 ,191.94 ,212.07 ,232.43 ,256.11 ,283.00 ,320.64 ,366.11 ,440.42 ,599.58 ,697.96 ,829.70 ,"1,023.44 ","1,215.15 ","1,412.69 ","1,657.08 ","1,901.35 ","2,158.68 ","2,416.75 ","2,679.45 ","2,976.07 ","3,273.08 ","3,079.41 "
消费品零售:山东:潍坊,年,,194.39 ,210.94 ,229.10 ,244.89 ,260.01 ,282.11 ,313.49 ,344.60 ,405.21 ,493.34 ,573.64 ,674.30 ,830.30 ,967.94 ,"1,214.80 ","1,425.96 ","1,613.56 ","1,830.39 ","2,060.11 ","2,277.45 ","2,514.85 ","2,737.92 ","2,702.70 "
消费品零售:山东:济宁,年,,107.04 ,123.04 ,138.14 ,149.31 ,166.41 ,185.88 ,208.65 ,241.55 ,293.82 ,429.76 ,499.60 ,591.28 ,728.34 ,845.95 ,"1,004.25 ","1,177.98 ","1,351.25 ","1,534.11 ","1,729.71 ","1,910.98 ","2,071.89 ","2,259.19 ","2,288.07 "
消费品零售:山东:泰安,年,,97.13 ,107.30 ,117.69 ,125.82 ,134.62 ,145.74 ,162.03 ,185.73 ,224.18 ,273.64 ,318.21 ,378.47 ,466.84 ,563.04 ,687.42 ,806.73 ,939.86 ,"1,053.79 ","1,202.35 ","1,331.61 ","1,462.77 ","1,608.31 ","1,593.80 "
消费品零售:山东:威海,年,,99.93 ,116.93 ,132.59 ,137.95 ,151.61 ,168.27 ,188.60 ,202.03 ,238.14 ,284.80 ,331.21 ,392.63 ,483.62 ,554.20 ,683.99 ,832.69 ,953.87 ,"1,082.18 ","1,181.87 ","1,311.66 ","1,456.73 ","1,607.94 ",
消费品零售:山东:日照,年,,36.29 ,41.48 ,46.50 ,53.15 ,57.88 ,66.02 ,74.91 ,88.91 ,104.50 ,125.10 ,145.06 ,172.27 ,212.36 ,264.43 ,311.63 ,365.44 ,428.89 ,476.21 ,547.63 ,603.87 ,660.09 ,720.29 ,774.10 
消费品零售:山东:莱芜,年,,29.78 ,34.66 ,39.61 ,41.78 ,45.97 ,50.88 ,56.60 ,55.69 ,67.10 ,81.39 ,94.50 ,111.85 ,135.60 ,154.37 ,182.06 ,198.39 ,228.05 ,257.75 ,290.36 ,320.88 ,347.80 ,380.00 ,
消费品零售:山东:临沂,年,,120.27 ,136.24 ,147.29 ,158.94 ,174.78 ,194.00 ,216.00 ,263.28 ,309.90 ,476.57 ,554.71 ,660.83 ,816.94 ,924.12 ,"1,158.75 ","1,366.08 ","1,579.87 ","1,780.91 ","2,018.41 ","2,234.98 ","2,488.01 ","2,721.64 ","2,482.20 "
消费品零售:山东:德州,年,,75.78 ,89.36 ,100.70 ,110.72 ,122.79 ,136.58 ,152.75 ,158.74 ,187.21 ,282.21 ,328.26 ,387.20 ,476.29 ,606.45 ,645.62 ,757.52 ,886.79 ,990.50 ,"1,135.87 ","1,257.41 ","1,394.97 ","1,537.12 ","1,525.50 "
消费品零售:山东:聊城,年,,,,42.72 ,46.32 ,50.50 ,56.66 ,64.08 ,101.09 ,127.32 ,233.61 ,271.80 ,322.27 ,396.73 ,478.17 ,558.60 ,629.96 ,751.38 ,820.82 ,959.56 ,"1,060.22 ","1,173.13 ","1,278.83 ","1,334.35 "
消费品零售:山东:滨州,年,,,,,,49.21 ,55.38 ,63.04 ,92.87 ,117.87 ,179.73 ,208.57 ,246.05 ,302.62 ,352.34 ,431.16 ,505.75 ,602.27 ,658.04 ,746.21 ,813.63 ,889.70 ,968.71 ,993.69 
消费品零售:山东:菏泽,年,,,,,,75.26 ,84.21 ,94.41 ,141.65 ,177.40 ,236.65 ,275.25 ,327.93 ,404.85 ,567.70 ,665.51 ,785.97 ,904.07 ,"1,027.75 ","1,215.22 ","1,352.11 ","1,503.00 ","1,650.45 ","1,811.37 "
消费品零售:河南:开封,年,,60.23 ,65.97 ,70.47 ,75.98 ,83.82 ,92.75 ,102.02 ,111.90 ,128.62 ,154.24 ,177.50 ,209.11 ,266.18 ,308.33 ,364.61 ,434.60 ,510.33 ,577.81 ,588.32 ,747.14 ,840.99 ,944.81 ,
消费品零售:河南:洛阳,年,,106.62 ,133.60 ,146.29 ,164.74 ,156.59 ,171.90 ,194.60 ,226.76 ,288.78 ,340.69 ,394.75 ,467.91 ,593.11 ,687.29 ,808.81 ,963.54 ,"1,114.78 ","1,269.20 ","1,429.21 ","1,605.08 ","1,807.38 ","2,025.45 ","2,154.90 "
消费品零售:河南:平顶山,年,,61.07 ,63.89 ,70.79 ,76.89 ,84.50 ,93.21 ,102.49 ,113.52 ,131.56 ,146.04 ,168.59 ,199.09 ,253.05 ,295.85 ,349.98 ,410.73 ,478.39 ,540.87 ,610.09 ,690.15 ,771.71 ,864.53 ,882.90 
消费品零售:河南:安阳,年,,56.17 ,62.70 ,69.35 ,74.96 ,81.65 ,90.19 ,99.41 ,110.33 ,127.71 ,145.64 ,167.72 ,198.57 ,253.03 ,292.52 ,345.32 ,406.67 ,472.07 ,532.69 ,598.46 ,675.52 ,755.79 ,839.48 ,877.70 
消费品零售:河南:鹤壁,年,,16.28 ,16.51 ,18.19 ,19.79 ,21.68 ,24.04 ,26.66 ,29.65 ,34.38 ,40.40 ,46.57 ,54.98 ,69.46 ,80.02 ,93.45 ,110.04 ,127.37 ,145.26 ,163.44 ,183.67 ,205.89 ,230.51 ,245.42 
消费品零售:河南:新乡,年,,73.89 ,83.61 ,91.39 ,96.37 ,97.91 ,108.45 ,119.81 ,133.24 ,154.54 ,164.38 ,189.84 ,224.50 ,285.99 ,330.28 ,388.15 ,461.61 ,548.07 ,563.23 ,643.78 ,777.51 ,862.40 ,966.23 ,"1,019.60 "
消费品零售:河南:焦作,年,,54.55 ,63.24 ,63.72 ,68.67 ,75.15 ,82.81 ,91.70 ,102.05 ,118.80 ,129.57 ,150.82 ,180.38 ,228.33 ,263.70 ,321.84 ,379.02 ,439.41 ,497.24 ,558.01 ,624.72 ,698.92 ,784.34 ,788.54 
消费品零售:河南:濮阳,年,,32.61 ,37.76 ,45.06 ,48.45 ,53.61 ,59.54 ,65.89 ,73.29 ,85.25 ,100.29 ,115.03 ,135.50 ,171.06 ,196.86 ,230.66 ,274.56 ,321.23 ,365.34 ,412.29 ,470.68 ,529.96 ,594.18 ,616.53 
消费品零售:河南:许昌,年,,51.03 ,65.27 ,69.33 ,75.03 ,82.55 ,91.39 ,101.14 ,111.95 ,129.48 ,147.41 ,169.75 ,200.75 ,255.91 ,297.01 ,349.32 ,414.94 ,488.85 ,549.19 ,618.90 ,707.19 ,794.29 ,891.28 ,873.80 
消费品零售:河南:漯河,年,,36.61 ,44.30 ,48.86 ,53.16 ,57.00 ,63.28 ,70.11 ,78.00 ,89.72 ,95.45 ,109.53 ,127.86 ,161.76 ,186.26 ,216.29 ,254.14 ,299.21 ,336.07 ,386.40 ,437.41 ,491.55 ,550.31 ,580.20 
消费品零售:河南:三门峡,年,,35.26 ,40.98 ,45.14 ,48.57 ,52.99 ,57.90 ,63.93 ,70.40 ,80.08 ,86.48 ,99.64 ,117.27 ,148.34 ,171.75 ,202.62 ,239.28 ,277.08 ,311.33 ,350.79 ,396.86 ,441.13 ,493.87 ,533.74 
消费品零售:河南:南阳,年,,118.05 ,133.95 ,147.03 ,166.52 ,183.11 ,203.06 ,224.99 ,250.09 ,290.67 ,339.65 ,392.47 ,462.15 ,568.61 ,676.66 ,789.17 ,929.98 ,"1,092.08 ","1,216.46 ","1,390.05 ","1,570.19 ","1,756.43 ","1,950.92 ","2,000.30 "
消费品零售:河南:商丘,年,,,77.10 ,85.04 ,92.30 ,94.56 ,104.74 ,115.84 ,128.08 ,146.86 ,172.54 ,199.15 ,234.12 ,287.85 ,243.36 ,399.97 ,471.36 ,554.65 ,623.42 ,708.08 ,813.18 ,918.53 ,"1,032.30 ","1,121.49 "
消费品零售:河南:信阳,年,,,,84.53 ,91.84 ,100.38 ,111.00 ,122.69 ,136.18 ,157.84 ,187.64 ,215.81 ,254.05 ,321.65 ,373.75 ,432.98 ,511.95 ,605.80 ,674.76 ,778.35 ,727.11 ,981.47 ,"1,085.77 ","1,136.61 "
消费品零售:河南:周口,年,,,,,,117.03 ,129.80 ,144.64 ,160.50 ,185.38 ,206.52 ,237.39 ,279.06 ,344.09 ,413.59 ,483.75 ,572.04 ,673.15 ,756.77 ,852.90 ,974.73 ,"1,094.09 ","1,227.16 ","1,322.57 "
消费品零售:河南:驻马店,年,,,,,,95.28 ,105.03 ,115.56 ,127.67 ,146.93 ,163.03 ,187.25 ,220.02 ,277.05 ,320.90 ,376.67 ,443.87 ,518.13 ,585.47 ,666.57 ,755.11 ,849.11 ,957.17 ,
消费品零售:湖北:黄石,年,,45.44 ,54.58 ,63.30 ,68.03 ,75.43 ,83.44 ,91.80 ,94.12 ,106.27 ,129.34 ,148.27 ,174.97 ,221.60 ,256.09 ,301.63 ,355.05 ,413.50 ,468.86 ,519.70 ,582.36 ,649.59 ,723.28 ,803.20 
消费品零售:湖北:十堰,年,,53.07 ,57.67 ,63.53 ,65.67 ,68.47 ,75.27 ,83.52 ,93.15 ,91.95 ,125.06 ,144.72 ,170.19 ,217.17 ,254.25 ,308.88 ,364.18 ,424.80 ,491.51 ,548.65 ,639.41 ,724.96 ,818.14 ,915.00 
消费品零售:湖北:宜昌,年,,88.88 ,105.02 ,116.90 ,126.28 ,139.03 ,152.95 ,167.07 ,174.14 ,197.82 ,226.50 ,262.20 ,311.34 ,399.41 ,470.41 ,552.72 ,656.00 ,766.19 ,881.93 ,964.53 ,"1,089.47 ","1,240.33 ","1,330.33 ","1,484.01 "
消费品零售:湖北:襄阳,年,,90.92 ,108.98 ,119.67 ,129.30 ,142.43 ,155.22 ,170.23 ,182.86 ,206.64 ,241.21 ,277.97 ,328.87 ,410.29 ,500.56 ,571.24 ,686.64 ,800.14 ,966.31 ,"1,030.57 ","1,165.10 ","1,325.26 ","1,481.90 ","1,659.00 "
消费品零售:湖北:鄂州,年,,21.09 ,26.52 ,31.00 ,33.83 ,37.25 ,40.97 ,44.92 ,48.01 ,54.53 ,62.12 ,71.56 ,84.58 ,107.89 ,126.68 ,135.55 ,159.68 ,182.20 ,208.68 ,230.28 ,261.95 ,298.45 ,336.80 ,379.04 
消费品零售:湖北:荆门,年,,58.14 ,72.40 ,80.45 ,83.07 ,88.09 ,96.95 ,106.67 ,106.47 ,120.43 ,112.01 ,128.11 ,151.57 ,194.26 ,228.82 ,263.08 ,311.25 ,362.85 ,414.68 ,451.78 ,541.43 ,614.23 ,688.08 ,772.51 
消费品零售:湖北:孝感,年,,68.34 ,84.81 ,95.41 ,103.31 ,102.03 ,113.08 ,124.68 ,136.77 ,151.91 ,161.35 ,183.52 ,218.19 ,278.18 ,326.90 ,388.77 ,459.70 ,535.50 ,608.68 ,689.33 ,797.14 ,883.66 ,973.29 ,"1,085.47 "
消费品零售:湖北:荆州,年,,,133.93 ,144.00 ,154.15 ,168.14 ,185.40 ,203.98 ,213.28 ,236.96 ,221.60 ,254.07 ,299.59 ,381.19 ,445.42 ,505.34 ,595.66 ,688.36 ,781.36 ,831.44 ,946.14 ,"1,056.13 ","1,168.57 ",
消费品零售:湖北:黄冈,年,,64.41 ,78.84 ,88.10 ,95.85 ,105.98 ,116.93 ,127.88 ,136.53 ,151.16 ,160.97 ,184.47 ,223.66 ,292.33 ,340.07 ,408.71 ,482.10 ,559.37 ,635.02 ,715.65 ,880.91 ,973.94 ,"1,083.16 ","1,205.05 "
消费品零售:湖北:咸宁,年,,,,,38.98 ,43.46 ,48.01 ,52.21 ,57.84 ,35.74 ,76.87 ,88.01 ,105.86 ,140.72 ,165.88 ,209.63 ,247.89 ,289.54 ,330.58 ,361.77 ,401.04 ,442.54 ,497.24 ,556.18 
消费品零售:湖北:随州,年,,26.21 ,32.01 ,36.45 ,,55.80 ,61.10 ,66.91 ,73.25 ,69.22 ,90.91 ,103.59 ,122.76 ,156.67 ,182.05 ,215.21 ,254.09 ,293.51 ,333.86 ,354.37 ,399.57 ,446.10 ,491.39 ,545.60 
消费品零售:湖南:株洲,年,,78.13 ,87.60 ,93.80 ,101.32 ,112.00 ,123.56 ,136.99 ,140.05 ,159.03 ,181.13 ,208.49 ,247.57 ,304.67 ,364.39 ,426.76 ,502.56 ,579.90 ,660.29 ,749.18 ,839.66 ,938.49 ,"1,038.46 ","1,065.60 "
消费品零售:湖南:湘潭,年,,50.10 ,54.82 ,58.81 ,62.88 ,69.27 ,77.02 ,85.64 ,90.30 ,101.77 ,113.40 ,130.66 ,153.20 ,186.58 ,223.24 ,256.66 ,302.20 ,349.14 ,398.04 ,449.97 ,520.60 ,582.36 ,644.97 ,668.00 
消费品零售:湖南:衡阳,年,,87.85 ,94.85 ,101.70 ,110.20 ,120.04 ,130.34 ,144.63 ,156.04 ,176.27 ,202.55 ,231.08 ,272.36 ,335.64 ,398.03 ,472.15 ,556.53 ,642.62 ,731.92 ,825.51 ,"1,009.10 ","1,127.98 ","1,248.38 ","1,327.21 "
消费品零售:湖南:邵阳,年,,62.95 ,69.75 ,73.53 ,79.37 ,86.68 ,94.44 ,102.33 ,100.27 ,113.50 ,118.29 ,135.99 ,160.16 ,196.95 ,235.45 ,278.32 ,327.92 ,378.86 ,431.87 ,661.30 ,745.49 ,834.82 ,926.24 ,987.87 
消费品零售:湖南:岳阳,年,,90.86 ,99.54 ,107.08 ,115.72 ,128.54 ,142.68 ,158.52 ,172.33 ,196.15 ,215.18 ,245.84 ,291.32 ,360.72 ,431.16 ,507.23 ,598.06 ,687.40 ,782.14 ,905.61 ,"1,020.64 ","1,142.88 ","1,256.61 ","1,319.87 "
消费品零售:湖南:常德,年,,81.70 ,90.53 ,98.56 ,105.86 ,116.96 ,128.83 ,142.49 ,156.25 ,176.08 ,205.21 ,235.94 ,279.27 ,341.85 ,405.26 ,469.45 ,553.45 ,638.77 ,726.79 ,819.79 ,945.49 ,"1,057.84 ","1,172.62 ","1,260.80 "
消费品零售:湖南:张家界,年,,13.18 ,14.76 ,16.79 ,18.66 ,21.09 ,23.66 ,26.24 ,28.35 ,32.51 ,36.52 ,42.14 ,49.19 ,58.90 ,69.94 ,83.04 ,97.87 ,112.71 ,124.01 ,157.26 ,177.37 ,198.11 ,219.21 ,230.10 
消费品零售:湖南:益阳,年,,57.08 ,57.43 ,60.83 ,65.04 ,70.76 ,76.81 ,85.01 ,90.57 ,102.37 ,115.15 ,131.51 ,154.05 ,187.95 ,223.11 ,260.71 ,306.87 ,353.77 ,402.76 ,454.18 ,573.95 ,641.47 ,709.80 ,716.21 
消费品零售:湖南:郴州,年,,70.02 ,78.78 ,86.60 ,95.93 ,107.05 ,118.33 ,131.35 ,140.22 ,159.31 ,177.77 ,204.36 ,239.02 ,293.41 ,349.43 ,408.39 ,481.95 ,554.58 ,626.13 ,721.84 ,809.55 ,905.11 ,999.70 ,"1,037.00 "
消费品零售:湖南:永州,年,,52.42 ,53.75 ,58.09 ,63.04 ,69.02 ,76.09 ,84.05 ,87.66 ,99.45 ,102.34 ,117.26 ,138.54 ,170.44 ,203.60 ,242.41 ,285.16 ,329.34 ,374.88 ,423.27 ,527.83 ,589.90 ,653.00 ,719.55 
消费品零售:湖南:怀化,年,,,53.63 ,57.64 ,62.56 ,67.63 ,73.17 ,80.29 ,85.27 ,96.41 ,98.32 ,113.07 ,133.34 ,166.05 ,199.25 ,233.86 ,274.74 ,316.73 ,380.31 ,451.08 ,502.76 ,561.90 ,620.65 ,665.19 
消费品零售:湖南:娄底,年,,,,,61.18 ,66.96 ,72.99 ,69.59 ,75.42 ,85.16 ,110.18 ,110.39 ,118.16 ,156.37 ,185.59 ,219.01 ,258.07 ,297.75 ,339.08 ,391.44 ,433.82 ,485.27 ,537.44 ,568.29 
消费品零售:湖南:湘西,年,,,,,,,36.25 ,39.10 ,41.55 ,46.78 ,53.40 ,61.90 ,72.45 ,86.27 ,102.07 ,117.00 ,137.71 ,158.60 ,180.40 ,203.50 ,227.10 ,253.00 ,280.10 ,307.60 
消费品零售:广东:韶关,年,,61.96 ,67.57 ,72.67 ,77.99 ,85.40 ,93.84 ,102.48 ,113.29 ,129.37 ,141.67 ,164.63 ,196.57 ,241.57 ,278.36 ,329.78 ,383.99 ,409.59 ,471.11 ,522.68 ,580.79 ,638.21 ,687.39 ,751.60 
消费品零售:广东:珠海,年,,85.71 ,93.82 ,100.31 ,105.74 ,121.17 ,128.44 ,143.47 ,159.18 ,179.89 ,220.19 ,255.52 ,301.47 ,360.10 ,404.46 ,486.03 ,567.86 ,635.20 ,720.52 ,815.71 ,913.20 ,"1,016.13 ","1,128.18 ","1,160.64 "
消费品零售:广东:汕头,年,,139.67 ,153.27 ,178.10 ,200.41 ,218.99 ,224.16 ,240.53 ,254.46 ,295.26 ,345.23 ,400.60 ,474.98 ,572.01 ,661.96 ,830.41 ,972.21 ,"1,029.82 ","1,056.81 ","1,186.04 ","1,339.34 ","1,515.19 ","1,683.16 ","1,769.63 "
消费品零售:广东:佛山,年,,218.08 ,243.74 ,275.94 ,303.82 ,337.55 ,374.85 ,419.80 ,473.19 ,542.19 ,650.18 ,782.06 ,957.57 ,"1,195.75 ","1,408.78 ","1,687.13 ","1,931.41 ","2,019.50 ","2,122.63 ","2,400.58 ","2,705.22 ","3,017.76 ","3,320.43 ",
消费品零售:广东:江门,年,,135.27 ,151.87 ,165.05 ,180.70 ,177.03 ,222.81 ,248.39 ,277.84 ,311.57 ,310.44 ,353.75 ,411.93 ,493.26 ,562.07 ,655.86 ,759.15 ,807.21 ,831.85 ,923.55 ,"1,034.31 ","1,159.06 ","1,279.63 ","1,407.58 "
消费品零售:广东:湛江,年,,135.18 ,147.11 ,157.58 ,165.44 ,156.59 ,189.01 ,205.72 ,226.44 ,231.66 ,269.98 ,321.54 ,385.31 ,472.85 ,559.94 ,679.79 ,805.59 ,861.33 ,"1,010.70 ","1,162.10 ","1,308.95 ","1,432.96 ","1,578.08 ","1,697.30 "
消费品零售:广东:茂名,年,,117.58 ,131.43 ,142.47 ,154.97 ,158.11 ,192.16 ,215.39 ,241.26 ,260.21 ,287.96 ,343.53 ,408.81 ,504.59 ,591.05 ,704.97 ,842.86 ,902.20 ,983.13 ,"1,093.90 ","1,214.38 ","1,339.88 ","1,457.00 ","1,541.37 "
消费品零售:广东:肇庆,年,,82.32 ,93.13 ,105.25 ,115.40 ,77.31 ,139.84 ,154.62 ,171.19 ,193.91 ,142.99 ,169.62 ,199.78 ,238.49 ,275.78 ,332.89 ,389.71 ,433.39 ,493.12 ,559.90 ,632.36 ,731.98 ,809.93 ,866.70 
消费品零售:广东:惠州,年,,91.72 ,100.55 ,110.06 ,120.95 ,126.48 ,145.26 ,161.00 ,181.67 ,212.75 ,252.01 ,298.41 ,356.06 ,426.75 ,491.10 ,582.53 ,684.72 ,754.15 ,857.91 ,968.70 ,"1,070.72 ","1,227.88 ","1,363.46 ","1,478.97 "
消费品零售:广东:梅州,年,,50.84 ,53.79 ,,62.11 ,67.28 ,74.12 ,81.54 ,90.61 ,104.11 ,131.85 ,155.00 ,184.60 ,228.94 ,267.98 ,319.05 ,372.79 ,403.50 ,450.18 ,499.97 ,555.50 ,619.77 ,677.63 ,726.49 
消费品零售:广东:汕尾,年,,,58.34 ,65.58 ,73.93 ,69.84 ,92.50 ,102.87 ,116.56 ,126.53 ,130.45 ,154.25 ,187.68 ,233.14 ,282.06 ,352.06 ,414.59 ,424.32 ,398.72 ,440.11 ,489.61 ,533.11 ,572.62 ,609.36 
